Date,Product,UnitsSold,RequiredHeadcount,StaffedHeadcount,HeadcountGap,OvertimeHoursPerWorker,BacklogUnits,BacklogFlag,EmployeeSatisfactionIndex,TotalLaborCost
2023-10-18,EcoFit Smart Bottle,177.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-19,EcoFit Smart Bottle,160.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-20,EcoFit Smart Bottle,193.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-21,EcoFit Smart Bottle,228.0,8,9,-1,0.1,0,0,95.0,8251.88
2023-10-22,EcoFit Smart Bottle,213.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-23,EcoFit Smart Bottle,193.0,9,9,0,0.0,0,0,95.0,8100.0
2023-10-24,EcoFit Smart Bottle,227.0,9,9,0,0.1,0,0,95.0,8251.88
2023-10-25,EcoFit Smart Bottle,172.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-26,EcoFit Smart Bottle,177.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-27,EcoFit Smart Bottle,197.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-28,EcoFit Smart Bottle,196.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-29,EcoFit Smart Bottle,188.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-30,EcoFit Smart Bottle,182.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-10-31,EcoFit Smart Bottle,181.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-01,EcoFit Smart Bottle,209.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-02,EcoFit Smart Bottle,183.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-03,EcoFit Smart Bottle,203.0,9,9,0,0.0,0,0,95.0,8100.0
2023-11-04,EcoFit Smart Bottle,220.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-05,EcoFit Smart Bottle,190.0,8,8,0,0.0,0,0,95.0,7200.0
2023-11-06,EcoFit Smart Bottle,228.0,8,8,0,1.1,0,0,95.0,8685.0
2023-11-07,EcoFit Smart Bottle,159.0,8,8,0,0.0,0,0,95.0,7200.0
2023-11-08,EcoFit Smart Bottle,171.0,8,8,0,0.0,0,0,95.0,7200.0
2023-11-09,EcoFit Smart Bottle,162.0,8,8,0,0.0,0,0,95.0,7200.0
2023-11-10,EcoFit Smart Bottle,173.0,8,8,0,0.0,0,0,95.0,7200.0
2023-11-11,EcoFit Smart Bottle,195.0,8,8,0,0.0,0,0,95.0,7200.0
2023-11-12,EcoFit Smart Bottle,203.0,8,8,0,0.1,0,0,95.0,7335.0
2023-11-13,EcoFit Smart Bottle,169.0,8,8,0,0.0,0,0,95.0,7200.0
2023-11-14,EcoFit Smart Bottle,169.0,8,8,0,0.0,0,0,95.0,7200.0
2023-11-15,EcoFit Smart Bottle,174.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-16,EcoFit Smart Bottle,173.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-17,EcoFit Smart Bottle,162.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-18,EcoFit Smart Bottle,217.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-19,EcoFit Smart Bottle,203.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-20,EcoFit Smart Bottle,218.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-21,EcoFit Smart Bottle,180.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-22,EcoFit Smart Bottle,179.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-23,EcoFit Smart Bottle,176.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-24,EcoFit Smart Bottle,189.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-25,EcoFit Smart Bottle,217.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-26,EcoFit Smart Bottle,189.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-27,EcoFit Smart Bottle,165.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-28,EcoFit Smart Bottle,187.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-29,EcoFit Smart Bottle,165.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-11-30,EcoFit Smart Bottle,165.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-12-01,EcoFit Smart Bottle,178.0,8,8,0,0.0,0,0,95.0,7200.0
2023-12-02,EcoFit Smart Bottle,192.0,8,8,0,0.0,0,0,95.0,7200.0
2023-12-03,EcoFit Smart Bottle,187.0,8,8,0,0.0,0,0,95.0,7200.0
2023-12-04,EcoFit Smart Bottle,174.0,8,8,0,0.0,0,0,95.0,7200.0
2023-12-05,EcoFit Smart Bottle,179.0,8,8,0,0.0,0,0,95.0,7200.0
2023-12-06,EcoFit Smart Bottle,162.0,8,8,0,0.0,0,0,95.0,7200.0
2023-12-07,EcoFit Smart Bottle,187.0,9,8,1,0.0,0,0,95.0,7200.0
2023-12-08,EcoFit Smart Bottle,228.0,9,7,2,2.4,0,0,95.0,9135.0
2023-12-09,EcoFit Smart Bottle,249.0,9,7,2,3.4,0,0,95.0,10316.25
2023-12-10,EcoFit Smart Bottle,237.0,9,7,2,2.8,1,1,95.0,9607.5
2023-12-11,EcoFit Smart Bottle,213.0,9,7,2,1.7,1,1,95.0,8308.12
2023-12-12,EcoFit Smart Bottle,201.0,9,7,2,1.2,0,0,95.0,7717.5
2023-12-13,EcoFit Smart Bottle,177.0,8,7,1,0.1,0,0,95.0,6418.12
2023-12-14,EcoFit Smart Bottle,181.0,8,7,1,0.3,0,0,95.0,6654.38
2023-12-15,EcoFit Smart Bottle,178.0,8,7,1,0.1,1,1,95.0,6418.12
2023-12-16,EcoFit Smart Bottle,208.0,8,7,1,1.5,0,0,95.0,8071.88
2023-12-17,EcoFit Smart Bottle,200.0,8,7,1,1.1,1,1,95.0,7599.38
2023-12-18,EcoFit Smart Bottle,177.0,8,7,1,0.1,0,0,95.0,6418.12
2023-12-19,EcoFit Smart Bottle,183.0,8,7,1,0.4,0,0,95.0,6772.5
2023-12-20,EcoFit Smart Bottle,186.0,8,7,1,0.5,0,0,95.0,6890.62
2023-12-21,EcoFit Smart Bottle,167.0,8,7,1,0.0,0,0,95.0,6300.0
2023-12-22,EcoFit Smart Bottle,176.0,8,7,1,0.0,1,1,95.0,6300.0
2023-12-23,EcoFit Smart Bottle,203.0,8,7,1,1.3,0,0,95.0,7835.62
2023-12-24,EcoFit Smart Bottle,166.0,8,7,1,0.0,0,0,95.0,6300.0
2023-12-25,EcoFit Smart Bottle,198.0,8,7,1,1.1,0,0,95.0,7599.38
2023-12-26,EcoFit Smart Bottle,189.0,8,7,1,0.6,1,1,95.0,7008.75
2023-12-27,EcoFit Smart Bottle,183.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-12-28,EcoFit Smart Bottle,167.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-12-29,EcoFit Smart Bottle,191.0,8,9,-1,0.0,0,0,95.0,8100.0
2023-12-30,EcoFit Smart Bottle,187.0,8,8,0,0.0,0,0,95.0,7200.0
2023-12-31,EcoFit Smart Bottle,214.0,8,8,0,0.6,0,0,95.0,8010.0
2024-01-01,EcoFit Smart Bottle,203.0,9,8,1,0.1,0,0,95.0,7335.0
2024-01-02,EcoFit Smart Bottle,234.0,9,8,1,1.4,0,0,95.0,9090.0
2024-01-03,EcoFit Smart Bottle,198.0,9,8,1,0.0,0,0,95.0,7200.0
2024-01-04,EcoFit Smart Bottle,184.0,8,8,0,0.0,0,0,95.0,7200.0
2024-01-05,EcoFit Smart Bottle,183.0,8,8,0,0.0,0,0,95.0,7200.0
2024-01-06,EcoFit Smart Bottle,200.0,8,8,0,0.0,0,0,95.0,7200.0
2024-01-07,EcoFit Smart Bottle,188.0,8,8,0,0.0,0,0,95.0,7200.0
2024-01-08,EcoFit Smart Bottle,174.0,8,8,0,0.0,0,0,95.0,7200.0
2024-01-09,EcoFit Smart Bottle,166.0,8,8,0,0.0,0,0,95.0,7200.0
2024-01-10,EcoFit Smart Bottle,170.0,8,8,0,0.0,0,0,95.0,7200.0
2024-01-11,EcoFit Smart Bottle,159.0,8,8,0,0.0,0,0,95.0,7200.0
2024-01-12,EcoFit Smart Bottle,222.0,8,8,0,0.9,0,0,95.0,8415.0
2024-01-13,EcoFit Smart Bottle,225.0,8,8,0,1.0,0,0,95.0,8550.0
2024-01-14,EcoFit Smart Bottle,221.0,8,8,0,0.8,1,1,95.0,8280.0
2024-01-15,EcoFit Smart Bottle,197.0,9,8,1,0.0,0,0,95.0,7200.0
2024-01-16,EcoFit Smart Bottle,189.0,9,8,1,0.0,0,0,95.0,7200.0
2024-01-17,EcoFit Smart Bottle,176.0,9,8,1,0.0,0,0,95.0,7200.0
2024-01-18,EcoFit Smart Bottle,187.0,9,8,1,0.0,0,0,95.0,7200.0
2024-01-19,EcoFit Smart Bottle,245.0,9,8,1,1.8,0,0,95.0,9630.0
2024-01-20,EcoFit Smart Bottle,226.0,9,8,1,1.0,1,1,95.0,8550.0
2024-01-21,EcoFit Smart Bottle,217.0,9,8,1,0.7,0,0,95.0,8145.0
2024-01-22,EcoFit Smart Bottle,201.0,9,8,1,0.0,1,1,95.0,7200.0
2024-01-23,EcoFit Smart Bottle,188.0,9,8,1,0.0,0,0,95.0,7200.0
2024-01-24,EcoFit Smart Bottle,166.0,7,9,-2,0.0,0,0,95.0,8100.0
2024-01-25,EcoFit Smart Bottle,194.0,6,9,-3,0.0,0,0,95.0,8100.0
2024-01-26,EcoFit Smart Bottle,241.0,6,9,-3,0.6,0,0,95.0,9011.25
2024-01-27,EcoFit Smart Bottle,0.0,6,9,-3,0.0,0,0,95.0,8100.0
2024-01-28,EcoFit Smart Bottle,0.0,6,9,-3,0.0,0,0,95.0,8100.0
2024-01-29,EcoFit Smart Bottle,218.0,7,9,-2,0.0,0,0,95.0,8100.0
2024-01-30,EcoFit Smart Bottle,196.0,7,9,-2,0.0,0,0,95.0,8100.0
2024-01-31,EcoFit Smart Bottle,190.0,8,9,-1,0.0,0,0,95.0,8100.0
2024-02-01,EcoFit Smart Bottle,260.0,9,9,0,1.2,1,1,95.0,9922.5
2024-02-02,EcoFit Smart Bottle,226.0,9,9,0,0.0,1,1,95.0,8100.0
2024-02-03,EcoFit Smart Bottle,237.0,9,9,0,0.4,1,1,95.0,8707.5
2024-02-04,EcoFit Smart Bottle,231.0,9,9,0,0.2,0,0,95.0,8403.75
2024-02-05,EcoFit Smart Bottle,196.0,9,9,0,0.0,0,0,95.0,8100.0
2024-02-06,EcoFit Smart Bottle,177.0,9,9,0,0.0,0,0,95.0,8100.0
2024-02-07,EcoFit Smart Bottle,194.0,9,9,0,0.0,0,0,95.0,8100.0
2024-02-08,EcoFit Smart Bottle,212.0,9,9,0,0.0,0,0,95.0,8100.0
2024-02-09,EcoFit Smart Bottle,229.0,9,9,0,0.1,1,1,95.0,8251.88
2024-02-10,EcoFit Smart Bottle,249.0,9,9,0,0.9,0,0,95.0,9466.88
2024-02-11,EcoFit Smart Bottle,240.0,9,9,0,0.5,1,1,95.0,8859.38
2024-02-12,EcoFit Smart Bottle,235.0,9,9,0,0.4,0,0,95.0,8707.5
2024-02-13,EcoFit Smart Bottle,186.0,9,9,0,0.0,0,0,95.0,8100.0
2024-02-14,EcoFit Smart Bottle,202.0,9,9,0,0.0,0,0,95.0,8100.0
2024-02-15,EcoFit Smart Bottle,208.0,9,9,0,0.0,0,0,95.0,8100.0
2024-02-16,EcoFit Smart Bottle,214.0,9,9,0,0.0,0,0,95.0,8100.0
2024-02-17,EcoFit Smart Bottle,247.0,9,9,0,0.8,0,0,95.0,9315.0
2024-02-18,EcoFit Smart Bottle,248.0,10,9,1,0.8,0,0,95.0,9315.0
2024-02-19,EcoFit Smart Bottle,221.0,10,9,1,0.0,0,0,95.0,8100.0
2024-02-20,EcoFit Smart Bottle,222.0,10,9,1,0.0,0,0,95.0,8100.0
2024-02-21,EcoFit Smart Bottle,222.0,10,9,1,0.0,0,0,95.0,8100.0
2024-02-22,EcoFit Smart Bottle,233.0,10,9,1,0.3,0,0,95.0,8555.62
2024-02-23,EcoFit Smart Bottle,229.0,10,9,1,0.1,1,1,95.0,8251.88
2024-02-24,EcoFit Smart Bottle,248.0,10,9,1,0.8,0,0,95.0,9315.0
2024-02-25,EcoFit Smart Bottle,237.0,11,9,2,0.4,1,1,95.0,8707.5
2024-02-26,EcoFit Smart Bottle,231.0,10,9,1,0.2,0,0,95.0,8403.75
2024-02-27,EcoFit Smart Bottle,210.0,10,9,1,0.0,0,0,95.0,8100.0
2024-02-28,EcoFit Smart Bottle,378.0,10,9,1,4.0,40,1,95.0,14175.0
2024-02-29,EcoFit Smart Bottle,209.0,10,9,1,0.0,0,0,95.0,8100.0
2024-03-01,EcoFit Smart Bottle,219.0,10,9,1,0.0,0,0,95.0,8100.0
2024-03-02,EcoFit Smart Bottle,241.0,10,9,1,0.6,0,0,95.0,9011.25
2024-03-03,EcoFit Smart Bottle,242.0,10,9,1,0.6,0,0,95.0,9011.25
2024-03-04,EcoFit Smart Bottle,227.0,10,9,1,0.1,0,0,95.0,8251.88
2024-03-05,EcoFit Smart Bottle,203.0,10,9,1,0.0,0,0,95.0,8100.0
2024-03-06,EcoFit Smart Bottle,238.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-07,EcoFit Smart Bottle,239.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-08,EcoFit Smart Bottle,245.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-09,EcoFit Smart Bottle,255.0,10,10,0,0.2,0,0,95.0,9337.5
2024-03-10,EcoFit Smart Bottle,236.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-11,EcoFit Smart Bottle,206.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-12,EcoFit Smart Bottle,218.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-13,EcoFit Smart Bottle,216.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-14,EcoFit Smart Bottle,280.0,10,10,0,1.0,0,0,95.0,10687.5
2024-03-15,EcoFit Smart Bottle,271.0,10,10,0,0.7,0,0,95.0,10181.25
2024-03-16,EcoFit Smart Bottle,241.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-17,EcoFit Smart Bottle,253.0,10,10,0,0.1,0,0,95.0,9168.75
2024-03-18,EcoFit Smart Bottle,222.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-19,EcoFit Smart Bottle,215.0,10,10,0,0.0,0,0,95.0,9000.0
2024-03-20,EcoFit Smart Bottle,224.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-03-21,EcoFit Smart Bottle,306.0,11,11,0,0.9,0,0,95.0,11570.62
2024-03-22,EcoFit Smart Bottle,253.0,11,11,0,0.0,0,0,95.0,9900.0
2024-03-23,EcoFit Smart Bottle,275.0,11,11,0,0.0,0,0,95.0,9900.0
2024-03-24,EcoFit Smart Bottle,260.0,11,11,0,0.0,0,0,95.0,9900.0
2024-03-25,EcoFit Smart Bottle,240.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-03-26,EcoFit Smart Bottle,229.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-03-27,EcoFit Smart Bottle,242.0,11,11,0,0.0,0,0,95.0,9900.0
2024-03-28,EcoFit Smart Bottle,251.0,11,11,0,0.0,0,0,95.0,9900.0
2024-03-29,EcoFit Smart Bottle,246.0,11,11,0,0.0,0,0,95.0,9900.0
2024-03-30,EcoFit Smart Bottle,304.0,11,11,0,0.8,2,1,95.0,11385.0
2024-03-31,EcoFit Smart Bottle,274.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-01,EcoFit Smart Bottle,229.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-02,EcoFit Smart Bottle,219.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-03,EcoFit Smart Bottle,237.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-04-04,EcoFit Smart Bottle,252.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-04-05,EcoFit Smart Bottle,241.0,10,11,-1,0.0,0,0,95.0,9900.0
2024-04-06,EcoFit Smart Bottle,260.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-07,EcoFit Smart Bottle,268.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-08,EcoFit Smart Bottle,248.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-09,EcoFit Smart Bottle,273.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-10,EcoFit Smart Bottle,276.0,11,11,0,0.0,1,1,95.0,9900.0
2024-04-11,EcoFit Smart Bottle,254.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-12,EcoFit Smart Bottle,270.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-13,EcoFit Smart Bottle,288.0,11,11,0,0.4,0,0,95.0,10642.5
2024-04-14,EcoFit Smart Bottle,278.0,11,11,0,0.1,0,0,95.0,10085.62
2024-04-15,EcoFit Smart Bottle,247.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-16,EcoFit Smart Bottle,239.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-17,EcoFit Smart Bottle,256.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-18,EcoFit Smart Bottle,241.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-19,EcoFit Smart Bottle,273.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-20,EcoFit Smart Bottle,290.0,11,11,0,0.4,1,1,95.0,10642.5
2024-04-21,EcoFit Smart Bottle,287.0,11,11,0,0.3,2,1,95.0,10456.88
2024-04-22,EcoFit Smart Bottle,244.0,11,11,0,0.0,0,0,95.0,9900.0
2024-04-23,EcoFit Smart Bottle,260.0,11,10,1,0.3,1,1,95.0,9506.25
2024-04-24,EcoFit Smart Bottle,257.0,11,10,1,0.2,1,1,95.0,9337.5
2024-04-25,EcoFit Smart Bottle,261.0,11,10,1,0.4,0,0,95.0,9675.0
2024-04-26,EcoFit Smart Bottle,264.0,11,10,1,0.4,2,1,95.0,9675.0
2024-04-27,EcoFit Smart Bottle,284.0,11,10,1,1.1,0,0,95.0,10856.25
2024-04-28,EcoFit Smart Bottle,286.0,11,10,1,1.2,0,0,95.0,11025.0
2024-04-29,EcoFit Smart Bottle,252.0,11,10,1,0.1,0,0,95.0,9168.75
2024-04-30,EcoFit Smart Bottle,269.0,11,10,1,0.6,0,0,95.0,10012.5
2024-05-01,EcoFit Smart Bottle,259.0,11,10,1,0.3,0,0,95.0,9506.25
2024-05-02,EcoFit Smart Bottle,272.0,12,10,2,0.7,0,0,95.0,10181.25
2024-05-03,EcoFit Smart Bottle,280.0,12,10,2,1.0,0,0,95.0,10687.5
2024-05-04,EcoFit Smart Bottle,297.0,12,10,2,1.5,0,0,95.0,11531.25
2024-05-05,EcoFit Smart Bottle,322.0,12,10,2,2.3,0,0,95.0,12881.25
2024-05-06,EcoFit Smart Bottle,260.0,12,10,2,0.3,1,1,95.0,9506.25
2024-05-07,EcoFit Smart Bottle,264.0,12,10,2,0.4,2,1,95.0,9675.0
2024-05-08,EcoFit Smart Bottle,249.0,12,10,2,0.0,0,0,95.0,9000.0
2024-05-09,EcoFit Smart Bottle,261.0,11,10,1,0.4,0,0,95.0,9675.0
2024-05-10,EcoFit Smart Bottle,281.0,11,10,1,1.0,0,0,95.0,10687.5
2024-05-11,EcoFit Smart Bottle,289.0,11,10,1,1.2,2,1,95.0,11025.0
2024-05-12,EcoFit Smart Bottle,278.0,11,10,1,0.9,0,0,95.0,10518.75
2024-05-13,EcoFit Smart Bottle,250.0,11,10,1,0.0,0,0,95.0,9000.0
2024-05-14,EcoFit Smart Bottle,264.0,11,10,1,0.4,2,1,95.0,9675.0
2024-05-15,EcoFit Smart Bottle,267.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-05-16,EcoFit Smart Bottle,271.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-05-17,EcoFit Smart Bottle,266.0,12,12,0,0.0,0,0,95.0,10800.0
2024-05-18,EcoFit Smart Bottle,294.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-05-19,EcoFit Smart Bottle,283.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-05-20,EcoFit Smart Bottle,281.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-05-21,EcoFit Smart Bottle,245.0,12,12,0,0.0,0,0,95.0,10800.0
2024-05-22,EcoFit Smart Bottle,266.0,12,12,0,0.0,0,0,95.0,10800.0
2024-05-23,EcoFit Smart Bottle,282.0,12,12,0,0.0,0,0,95.0,10800.0
2024-05-24,EcoFit Smart Bottle,279.0,12,12,0,0.0,0,0,95.0,10800.0
2024-05-25,EcoFit Smart Bottle,335.0,12,12,0,0.9,1,1,95.0,12622.5
2024-05-26,EcoFit Smart Bottle,279.0,12,12,0,0.0,0,0,95.0,10800.0
2024-05-27,EcoFit Smart Bottle,274.0,12,12,0,0.0,0,0,95.0,10800.0
2024-05-28,EcoFit Smart Bottle,266.0,12,12,0,0.0,0,0,95.0,10800.0
2024-05-29,EcoFit Smart Bottle,266.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-05-30,EcoFit Smart Bottle,255.0,12,12,0,0.0,0,0,95.0,10800.0
2024-05-31,EcoFit Smart Bottle,286.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-01,EcoFit Smart Bottle,286.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-02,EcoFit Smart Bottle,332.0,12,12,0,0.9,0,0,95.0,12622.5
2024-06-03,EcoFit Smart Bottle,289.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-04,EcoFit Smart Bottle,244.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-05,EcoFit Smart Bottle,278.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-06,EcoFit Smart Bottle,262.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-07,EcoFit Smart Bottle,334.0,12,12,0,0.9,0,0,95.0,12622.5
2024-06-08,EcoFit Smart Bottle,352.0,12,12,0,1.4,0,0,95.0,13635.0
2024-06-09,EcoFit Smart Bottle,285.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-10,EcoFit Smart Bottle,260.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-11,EcoFit Smart Bottle,290.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-12,EcoFit Smart Bottle,266.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-13,EcoFit Smart Bottle,266.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-14,EcoFit Smart Bottle,329.0,12,12,0,0.8,0,0,95.0,12420.0
2024-06-15,EcoFit Smart Bottle,311.0,12,12,0,0.3,0,0,95.0,11407.5
2024-06-16,EcoFit Smart Bottle,291.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-17,EcoFit Smart Bottle,268.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-18,EcoFit Smart Bottle,262.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-19,EcoFit Smart Bottle,267.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-20,EcoFit Smart Bottle,277.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-21,EcoFit Smart Bottle,292.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-22,EcoFit Smart Bottle,441.0,12,12,0,3.8,0,0,95.0,18495.0
2024-06-23,EcoFit Smart Bottle,284.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-24,EcoFit Smart Bottle,253.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-25,EcoFit Smart Bottle,274.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-26,EcoFit Smart Bottle,271.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-27,EcoFit Smart Bottle,272.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-28,EcoFit Smart Bottle,277.0,12,12,0,0.0,0,0,95.0,10800.0
2024-06-29,EcoFit Smart Bottle,296.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-06-30,EcoFit Smart Bottle,295.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-01,EcoFit Smart Bottle,263.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-02,EcoFit Smart Bottle,248.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-03,EcoFit Smart Bottle,259.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-04,EcoFit Smart Bottle,261.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-05,EcoFit Smart Bottle,274.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-06,EcoFit Smart Bottle,293.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-07,EcoFit Smart Bottle,274.0,12,12,0,0.0,0,0,95.0,10800.0
2024-07-08,EcoFit Smart Bottle,261.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-09,EcoFit Smart Bottle,289.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-10,EcoFit Smart Bottle,278.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-11,EcoFit Smart Bottle,241.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-12,EcoFit Smart Bottle,258.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-13,EcoFit Smart Bottle,280.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-14,EcoFit Smart Bottle,284.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-15,EcoFit Smart Bottle,237.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-16,EcoFit Smart Bottle,243.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-17,EcoFit Smart Bottle,247.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-18,EcoFit Smart Bottle,238.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-19,EcoFit Smart Bottle,271.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-20,EcoFit Smart Bottle,269.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-21,EcoFit Smart Bottle,277.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-22,EcoFit Smart Bottle,256.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-23,EcoFit Smart Bottle,264.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-24,EcoFit Smart Bottle,239.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-25,EcoFit Smart Bottle,246.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-26,EcoFit Smart Bottle,274.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-27,EcoFit Smart Bottle,278.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-28,EcoFit Smart Bottle,258.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-29,EcoFit Smart Bottle,251.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-30,EcoFit Smart Bottle,255.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-07-31,EcoFit Smart Bottle,248.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-01,EcoFit Smart Bottle,248.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-02,EcoFit Smart Bottle,234.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-03,EcoFit Smart Bottle,299.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-04,EcoFit Smart Bottle,238.0,11,12,-1,0.0,0,0,95.0,10800.0
2024-08-05,EcoFit Smart Bottle,238.0,11,12,-1,0.0,0,0,95.0,10800.0
